XKey;Iteration;ValueFromFile;ValueForGaussSeidel;ValueForJacobi;IsSameValue
3;50;24,20161819458008;25,41112996983756;25,41112996983756;True
5;50;24,37852096557617;20,396931342513952;20,396931342513952;True
7;50;16,76022720336914;15,987602007976534;15,987602007976534;True
9;50;18,68594741821289;18,889940755966276;18,889940755966276;True
11;50;20,3004150390625;19,8574253696171;19,8574253696171;True
13;50;21,15322685241699;23,17547113836806;23,17547113836806;True
15;50;28,20166206359863;26,959733284079242;26,959733284079242;True
17;50;24,64936256408691;25,646769307392013;25,646769307392013;True
19;50;24,61622428894043;24,729370707361014;24,729370707361014;True
21;50;25,52790069580078;24,927030087819084;24,927030087819084;True
23;50;26,3569278717041;25,029173732469825;25,029173732469825;True
25;50;24,56888389587402;25,411404844133273;25,411404844133273;True
27;50;24,83362579345703;24,815903559621976;24,815903559621976;True
29;50;25,17230415344238;25,429394903584893;25,429394903584893;True
31;50;25,2171516418457;25,27567848909388;25,27567848909388;True
33;50;24,0760383605957;24,04554478650871;24,04554478650871;True
35;50;23,74386596679688;23,51881286848761;23,51881286848761;True
37;50;24,14917755126953;23,32240098990706;23,32240098990706;True
39;50;23,41884422302246;23,58079244236144;23,58079244236144;True
41;50;23,29597663879395;23,140347714844548;23,140347714844548;True
43;50;27,59750747680664;29,69628071994309;29,69628071994309;True
45;50;49,25175476074219;48,47756003930946;48,47756003930946;True
47;50;69,6506576538086;71,19399811238202;71,19399811238202;True
49;50;94,01929473876953;94,28248209520788;94,28248209520788;True
51;50;103,2211761474609;105,59704251618588;105,59704251618588;True
53;50;101,0247497558594;96,38028072426495;96,38028072426495;True
55;50;117,1261901855469;109,04710539211325;109,04710539211325;True
57;50;130,6413879394531;134,11291162940125;134,11291162940125;True
59;50;144,1313781738281;144,16301891089952;144,16301891089952;True
61;50;160,7164916992188;158,76402063868278;158,76402063868278;True
63;50;175,0064392089844;175,2808985343694;175,2808985343694;True
65;50;191,7263488769531;191,90602726790692;191,9060272679069;False
67;50;206,9882659912109;207,10650896504788;207,10650896504788;True
69;50;217,9509124755859;218,91696793879615;218,91696793879615;True
71;50;219,9053192138672;218,95500465574403;218,95500465574403;True
73;50;208,2473602294922;209,07074125194853;209,07074125194853;True
75;50;196,3901519775391;195,36651298721884;195,36651298721884;True
77;50;184,3368988037109;184,65195420518202;184,65195420518202;True
79;50;181,4363861083984;180,46992411356183;180,46992411356183;True
81;50;169,3741760253906;170,80386531652292;170,80386531652292;True
83;50;154,2220306396484;154,185305919785;154,185305919785;True
85;50;156,5656585693359;154,128660928043;154,128660928043;True
87;50;177,9583282470703;177,90431558105576;177,90431558105576;True
89;50;197,3320159912109;194,85594823821242;194,85594823821242;True
91;50;196,7015991210938;197,33558394045974;197,33558394045974;True
93;50;187,5399932861328;185,1677056850073;185,1677056850073;True
95;50;155,4353637695312;152,27740679607348;152,27740679607348;True
97;50;142,0917358398438;144,18980160640677;144,18980160640677;True
99;50;164,9383850097656;163,99704003757688;163,99704003757688;True
101;50;183,9333038330078;185,16546208666966;185,16546208666966;True
103;50;202,84033203125;202,55437226637935;202,55437226637935;True
105;50;200,4852447509766;199,75275479568893;199,75275479568893;True
107;50;188,2378234863281;188,26109132369214;188,26109132369214;True
109;50;168,5252075195312;169,75835705187646;169,75835705187646;True
111;50;136,9985504150391;138,06640232854326;138,06640232854326;True
113;50;105,8541946411133;105,32268375754666;105,32268375754666;True
115;50;109,607795715332;110,39901097958791;110,39901097958791;True
117;50;127,2530288696289;125,22826691486105;125,22826691486105;True
119;50;142,7357330322266;143,06083758258654;143,06083758258654;True
121;50;148,0290985107422;145,42964313076925;145,42964313076928;False
123;50;132,6455993652344;137,37381102470758;137,37381102470758;True
125;50;162,1301574707031;162,021451423965;162,021451423965;True
127;50;182,803466796875;182,81918233643938;182,81918233643938;True
129;50;187,544921875;187,98653106804613;187,98653106804613;True
131;50;180,2242279052734;179,3672998977238;179,3672998977238;True
133;50;163,1240844726562;169,0508535085392;169,0508535085392;True
135;50;175,5530700683594;173,0258932763715;173,0258932763715;True
137;50;175,5476837158203;177,08151431920237;177,08151431920237;True
139;50;170,3783416748047;168,51643285441162;168,51643285441162;True
141;50;155,4662933349609;157,23977628158374;157,23977628158374;True
143;50;148,0007019042969;148,32761410360396;148,32761410360396;True
145;50;134,7044372558594;135,17509765678358;135,17509765678358;True
147;50;111,8599014282227;111,10917273660785;111,10917273660785;True
149;50;89,44915771484375;88,33796420440214;88,33796420440214;True
151;50;65,98218536376953;65,17057464042473;65,17057464042473;True
153;50;38,87416076660156;40,85752387025147;40,85752387025147;True
155;50;31,67960357666016;30,830608107329102;30,830608107329102;True
157;50;33,27914810180664;35,52913727114132;35,52913727114132;True
159;50;52,47174835205078;50,84686203036512;50,84686203036512;True
161;50;74,72970581054688;76,52005487000193;76,52005487000193;True
163;50;87,20645904541016;85,77778919046334;85,77778919046334;True
165;50;97,80718994140625;97,27471984092303;97,27471984092303;True
167;50;123,6136703491211;122,42151774802961;122,42151774802961;True
169;50;135,6131439208984;135,584147254422;135,584147254422;True
171;50;144,8593902587891;145,58842319491475;145,58842319491475;True
173;50;147,2049713134766;146,88880486337985;146,88880486337985;True
175;50;135,2482452392578;135,9147279417759;135,9147279417759;True
177;50;120,1164169311523;119,28214405677251;119,28214405677251;True
179;50;100,3159713745117;100,69733742506703;100,69733742506703;True
181;50;82,46760559082031;81,11901222440451;81,11901222440451;True
183;50;59,16772842407227;59,10609985666672;59,10609985666672;True
185;50;61,16177749633789;58,685994228903;58,68599422890299;False
187;50;64,10082244873047;65,379733942443;65,379733942443;True
189;50;57,74450302124023;57,58175785227715;57,58175785227715;True
191;50;45,55749130249023;46,00099545930045;46,00099545930045;True
193;50;31,68394088745117;32,34304110466474;32,34304110466474;True
195;50;25,55653953552246;25,59229613095173;25,59229613095173;True
197;50;24,19650840759277;23,94974236431092;23,94974236431092;True
199;50;21,83120155334473;21,855306429474236;21,855306429474236;True
201;50;19,42780685424805;19,64268161986426;19,64268161986426;True
203;50;18,17454147338867;17,96678554199646;17,96678554199646;True
205;50;16,47639083862305;16,58704854186181;16,58704854186181;True
207;50;15,72019004821777;15,371339999380456;15,371339999380456;True
209;50;14,23631572723389;14,374818819434418;14,374818819434418;True
211;50;12,74957752227783;12,514406171017244;12,514406171017244;True
213;50;11,71059417724609;11,954555984373497;11,954555984373497;True
215;50;12,54913330078125;12,508193303430295;12,508193303430295;True
217;50;12,32371997833252;12,390951441553767;12,390951441553767;True
219;50;12,3108434677124;12,396370056674524;12,396370056674524;True
221;50;11,46937465667725;11,689359008818748;11,689359008818748;True
223;50;10,57814407348633;10,501230953529287;10,501230953529287;True
225;50;9,738680839538574;9,84732729879109;9,84732729879109;True
227;50;9,475713729858398;9,278869007151995;9,278869007151995;True
229;50;8,390055656433105;8,611141360444252;8,611141360444252;True
231;50;8,678327560424805;8,702431797294448;8,702431797294448;True
233;50;9,08996295928955;8,990986194335479;8,990986194335479;True
235;50;7,259085655212402;8,05445648848925;8,05445648848925;True
237;50;7,790217399597168;7,404886930267394;7,404886930267394;True
239;50;8,037129402160645;7,80894385524525;7,80894385524525;True
241;50;7,873764038085938;8,067966541650165;8,067966541650165;True
243;50;8,187881469726562;8,182958412678625;8,182958412678625;True
245;50;7,886062145233154;8,09066363667586;8,09066363667586;True
1;75;24,03097343444824;23,94010876997236;23,94010876997236;True
3;75;24,20161819458008;25,41112996983756;25,41112996983756;True
5;75;24,37852096557617;20,396931342513952;20,396931342513952;True
7;75;16,76022720336914;15,987602007976534;15,987602007976534;True
9;75;18,68594741821289;18,889940755966276;18,889940755966276;True
11;75;20,3004150390625;19,8574253696171;19,8574253696171;True
13;75;21,15322685241699;23,17547113836806;23,17547113836806;True
15;75;28,20166206359863;26,959733284079242;26,959733284079242;True
17;75;24,64936256408691;25,646769307392013;25,646769307392013;True
19;75;24,61622428894043;24,729370707361014;24,729370707361014;True
21;75;25,52790069580078;24,927030087819084;24,927030087819084;True
23;75;26,3569278717041;25,029173732469825;25,029173732469825;True
25;75;24,56888389587402;25,411404844133273;25,411404844133273;True
27;75;24,83362579345703;24,815903559621976;24,815903559621976;True
29;75;25,17230415344238;25,429394903584893;25,429394903584893;True
31;75;25,2171516418457;25,27567848909388;25,27567848909388;True
33;75;24,0760383605957;24,04554478650871;24,04554478650871;True
35;75;23,74386596679688;23,51881286848761;23,51881286848761;True
37;75;24,14917755126953;23,32240098990706;23,32240098990706;True
39;75;23,41884422302246;23,58079244236144;23,58079244236144;True
41;75;23,29597663879395;23,140347714844548;23,140347714844548;True
43;75;27,59750747680664;29,69628071994309;29,69628071994309;True
45;75;49,25175476074219;48,47756003930946;48,47756003930946;True
47;75;69,6506576538086;71,19399811238202;71,19399811238202;True
49;75;94,01929473876953;94,28248209520788;94,28248209520788;True
51;75;103,2211761474609;105,59704251618588;105,59704251618588;True
53;75;101,0247497558594;96,38028072426495;96,38028072426495;True
55;75;117,1261901855469;109,04710539211325;109,04710539211325;True
57;75;130,6413879394531;134,11291162940125;134,11291162940125;True
59;75;144,1313781738281;144,16301891089952;144,16301891089952;True
61;75;160,7164916992188;158,76402063868278;158,76402063868278;True
63;75;175,0064392089844;175,2808985343694;175,2808985343694;True
65;75;191,7263488769531;191,90602726790692;191,90602726790692;True
67;75;206,9882659912109;207,10650896504788;207,10650896504788;True
69;75;217,9509124755859;218,91696793879615;218,91696793879615;True
71;75;219,9053192138672;218,95500465574403;218,95500465574403;True
73;75;208,2473602294922;209,07074125194853;209,07074125194853;True
75;75;196,3901519775391;195,36651298721884;195,36651298721884;True
77;75;184,3368988037109;184,65195420518202;184,65195420518202;True
79;75;181,4363861083984;180,46992411356183;180,46992411356183;True
81;75;169,3741760253906;170,80386531652292;170,80386531652292;True
83;75;154,2220306396484;154,185305919785;154,185305919785;True
85;75;156,5656585693359;154,128660928043;154,128660928043;True
87;75;177,9583282470703;177,90431558105576;177,90431558105576;True
89;75;197,3320159912109;194,85594823821242;194,85594823821242;True
91;75;196,7015991210938;197,33558394045974;197,33558394045974;True
93;75;187,5399932861328;185,1677056850073;185,1677056850073;True
95;75;155,4353637695312;152,27740679607348;152,27740679607348;True
97;75;142,0917358398438;144,18980160640677;144,18980160640677;True
99;75;164,9383850097656;163,99704003757688;163,99704003757688;True
101;75;183,9333038330078;185,16546208666966;185,16546208666966;True
103;75;202,84033203125;202,55437226637935;202,55437226637935;True
105;75;200,4852447509766;199,75275479568893;199,75275479568893;True
107;75;188,2378234863281;188,26109132369214;188,26109132369214;True
109;75;168,5252075195312;169,75835705187646;169,75835705187646;True
111;75;136,9985504150391;138,06640232854326;138,06640232854326;True
113;75;105,8541946411133;105,32268375754666;105,32268375754666;True
115;75;109,607795715332;110,39901097958791;110,39901097958791;True
117;75;127,2530288696289;125,22826691486105;125,22826691486105;True
119;75;142,7357330322266;143,06083758258654;143,06083758258654;True
121;75;148,0290985107422;145,42964313076925;145,42964313076925;True
123;75;132,6455993652344;137,37381102470758;137,37381102470758;True
125;75;162,1301574707031;162,021451423965;162,021451423965;True
127;75;182,803466796875;182,81918233643938;182,81918233643938;True
129;75;187,544921875;187,98653106804613;187,98653106804613;True
131;75;180,2242279052734;179,3672998977238;179,3672998977238;True
133;75;163,1240844726562;169,0508535085392;169,0508535085392;True
135;75;175,5530700683594;173,0258932763715;173,0258932763715;True
137;75;175,5476837158203;177,08151431920237;177,08151431920237;True
139;75;170,3783416748047;168,51643285441162;168,51643285441162;True
141;75;155,4662933349609;157,23977628158374;157,23977628158374;True
143;75;148,0007019042969;148,32761410360396;148,32761410360396;True
145;75;134,7044372558594;135,17509765678358;135,17509765678358;True
147;75;111,8599014282227;111,10917273660785;111,10917273660785;True
149;75;89,44915771484375;88,33796420440214;88,33796420440214;True
151;75;65,98218536376953;65,17057464042473;65,17057464042473;True
153;75;38,87416076660156;40,85752387025147;40,85752387025147;True
155;75;31,67960357666016;30,830608107329102;30,830608107329102;True
157;75;33,27914810180664;35,52913727114132;35,52913727114132;True
159;75;52,47174835205078;50,84686203036512;50,84686203036512;True
161;75;74,72970581054688;76,52005487000193;76,52005487000193;True
163;75;87,20645904541016;85,77778919046334;85,77778919046334;True
165;75;97,80718994140625;97,27471984092303;97,27471984092303;True
167;75;123,6136703491211;122,42151774802961;122,42151774802961;True
169;75;135,6131439208984;135,584147254422;135,584147254422;True
171;75;144,8593902587891;145,58842319491475;145,58842319491475;True
173;75;147,2049713134766;146,88880486337985;146,88880486337985;True
175;75;135,2482452392578;135,9147279417759;135,9147279417759;True
177;75;120,1164169311523;119,28214405677251;119,28214405677251;True
179;75;100,3159713745117;100,69733742506703;100,69733742506703;True
181;75;82,46760559082031;81,11901222440451;81,11901222440451;True
183;75;59,16772842407227;59,10609985666672;59,10609985666672;True
185;75;61,16177749633789;58,685994228903;58,68599422890299;False
187;75;64,10082244873047;65,379733942443;65,379733942443;True
189;75;57,74450302124023;57,58175785227715;57,58175785227715;True
191;75;45,55749130249023;46,00099545930045;46,00099545930045;True
193;75;31,68394088745117;32,34304110466474;32,34304110466474;True
195;75;25,55653953552246;25,59229613095173;25,59229613095173;True
197;75;24,19650840759277;23,94974236431092;23,94974236431092;True
199;75;21,83120155334473;21,855306429474236;21,855306429474236;True
201;75;19,42780685424805;19,64268161986426;19,64268161986426;True
203;75;18,17454147338867;17,96678554199646;17,96678554199646;True
205;75;16,47639083862305;16,58704854186181;16,58704854186181;True
207;75;15,72019004821777;15,371339999380456;15,371339999380456;True
209;75;14,23631572723389;14,374818819434418;14,374818819434418;True
211;75;12,74957752227783;12,514406171017244;12,514406171017244;True
213;75;11,71059417724609;11,954555984373497;11,954555984373497;True
215;75;12,54913330078125;12,508193303430295;12,508193303430295;True
217;75;12,32371997833252;12,390951441553767;12,390951441553767;True
219;75;12,3108434677124;12,396370056674524;12,396370056674524;True
221;75;11,46937465667725;11,689359008818748;11,689359008818748;True
223;75;10,57814407348633;10,501230953529287;10,501230953529287;True
225;75;9,738680839538574;9,84732729879109;9,84732729879109;True
227;75;9,475713729858398;9,278869007151995;9,278869007151995;True
229;75;8,390055656433105;8,611141360444252;8,611141360444252;True
231;75;8,678327560424805;8,702431797294448;8,702431797294448;True
233;75;9,08996295928955;8,990986194335479;8,990986194335479;True
235;75;7,259085655212402;8,05445648848925;8,05445648848925;True
237;75;7,790217399597168;7,404886930267394;7,404886930267394;True
239;75;8,037129402160645;7,80894385524525;7,80894385524525;True
241;75;7,873764038085938;8,067966541650165;8,067966541650165;True
243;75;8,187881469726562;8,182958412678625;8,182958412678625;True
245;75;7,886062145233154;8,09066363667586;8,09066363667586;True
1;100;24,03097343444824;23,94010876997236;23,94010876997236;True
3;100;24,20161819458008;25,41112996983756;25,41112996983756;True
5;100;24,37852096557617;20,396931342513952;20,396931342513952;True
7;100;16,76022720336914;15,987602007976534;15,987602007976534;True
9;100;18,68594741821289;18,889940755966276;18,889940755966276;True
11;100;20,3004150390625;19,8574253696171;19,8574253696171;True
13;100;21,15322685241699;23,17547113836806;23,17547113836806;True
15;100;28,20166206359863;26,959733284079242;26,959733284079242;True
17;100;24,64936256408691;25,646769307392013;25,646769307392013;True
19;100;24,61622428894043;24,729370707361014;24,729370707361014;True
21;100;25,52790069580078;24,927030087819084;24,927030087819084;True
23;100;26,3569278717041;25,029173732469825;25,029173732469825;True
25;100;24,56888389587402;25,411404844133273;25,411404844133273;True
27;100;24,83362579345703;24,815903559621976;24,815903559621976;True
29;100;25,17230415344238;25,429394903584893;25,429394903584893;True
31;100;25,2171516418457;25,27567848909388;25,27567848909388;True
33;100;24,0760383605957;24,04554478650871;24,04554478650871;True
35;100;23,74386596679688;23,51881286848761;23,51881286848761;True
37;100;24,14917755126953;23,32240098990706;23,32240098990706;True
39;100;23,41884422302246;23,58079244236144;23,58079244236144;True
41;100;23,29597663879395;23,140347714844548;23,140347714844548;True
43;100;27,59750747680664;29,69628071994309;29,69628071994309;True
45;100;49,25175476074219;48,47756003930946;48,47756003930946;True
47;100;69,6506576538086;71,19399811238202;71,19399811238202;True
49;100;94,01929473876953;94,28248209520788;94,28248209520788;True
51;100;103,2211761474609;105,59704251618588;105,59704251618588;True
53;100;101,0247497558594;96,38028072426495;96,38028072426495;True
55;100;117,1261901855469;109,04710539211325;109,04710539211325;True
57;100;130,6413879394531;134,11291162940125;134,11291162940125;True
59;100;144,1313781738281;144,16301891089952;144,16301891089952;True
61;100;160,7164916992188;158,76402063868278;158,76402063868278;True
63;100;175,0064392089844;175,2808985343694;175,2808985343694;True
65;100;191,7263488769531;191,90602726790692;191,90602726790692;True
67;100;206,9882659912109;207,10650896504788;207,10650896504788;True
69;100;217,9509124755859;218,91696793879615;218,91696793879615;True
71;100;219,9053192138672;218,95500465574403;218,95500465574403;True
73;100;208,2473602294922;209,07074125194853;209,07074125194853;True
75;100;196,3901519775391;195,36651298721884;195,36651298721884;True
77;100;184,3368988037109;184,65195420518202;184,65195420518202;True
79;100;181,4363861083984;180,46992411356183;180,46992411356183;True
81;100;169,3741760253906;170,80386531652292;170,80386531652292;True
83;100;154,2220306396484;154,185305919785;154,185305919785;True
85;100;156,5656585693359;154,128660928043;154,128660928043;True
87;100;177,9583282470703;177,90431558105576;177,90431558105576;True
89;100;197,3320159912109;194,85594823821242;194,85594823821242;True
91;100;196,7015991210938;197,33558394045974;197,33558394045974;True
93;100;187,5399932861328;185,1677056850073;185,1677056850073;True
95;100;155,4353637695312;152,27740679607348;152,27740679607348;True
97;100;142,0917358398438;144,18980160640677;144,18980160640677;True
99;100;164,9383850097656;163,99704003757688;163,99704003757688;True
101;100;183,9333038330078;185,16546208666966;185,16546208666966;True
103;100;202,84033203125;202,55437226637935;202,55437226637935;True
105;100;200,4852447509766;199,75275479568893;199,75275479568893;True
107;100;188,2378234863281;188,26109132369214;188,26109132369214;True
109;100;168,5252075195312;169,75835705187646;169,75835705187646;True
111;100;136,9985504150391;138,06640232854326;138,06640232854326;True
113;100;105,8541946411133;105,32268375754666;105,32268375754666;True
115;100;109,607795715332;110,39901097958791;110,39901097958791;True
117;100;127,2530288696289;125,22826691486105;125,22826691486105;True
119;100;142,7357330322266;143,06083758258654;143,06083758258654;True
121;100;148,0290985107422;145,42964313076925;145,42964313076925;True
123;100;132,6455993652344;137,37381102470758;137,37381102470758;True
125;100;162,1301574707031;162,021451423965;162,021451423965;True
127;100;182,803466796875;182,81918233643938;182,81918233643938;True
129;100;187,544921875;187,98653106804613;187,98653106804613;True
131;100;180,2242279052734;179,3672998977238;179,3672998977238;True
133;100;163,1240844726562;169,0508535085392;169,0508535085392;True
135;100;175,5530700683594;173,0258932763715;173,0258932763715;True
137;100;175,5476837158203;177,08151431920237;177,08151431920237;True
139;100;170,3783416748047;168,51643285441162;168,51643285441162;True
141;100;155,4662933349609;157,23977628158374;157,23977628158374;True
143;100;148,0007019042969;148,32761410360396;148,32761410360396;True
145;100;134,7044372558594;135,17509765678358;135,17509765678358;True
147;100;111,8599014282227;111,10917273660785;111,10917273660785;True
149;100;89,44915771484375;88,33796420440214;88,33796420440214;True
151;100;65,98218536376953;65,17057464042473;65,17057464042473;True
153;100;38,87416076660156;40,85752387025147;40,85752387025147;True
155;100;31,67960357666016;30,830608107329102;30,830608107329102;True
157;100;33,27914810180664;35,52913727114132;35,52913727114132;True
159;100;52,47174835205078;50,84686203036512;50,84686203036512;True
161;100;74,72970581054688;76,52005487000193;76,52005487000193;True
163;100;87,20645904541016;85,77778919046334;85,77778919046334;True
165;100;97,80718994140625;97,27471984092303;97,27471984092303;True
167;100;123,6136703491211;122,42151774802961;122,42151774802961;True
169;100;135,6131439208984;135,584147254422;135,584147254422;True
171;100;144,8593902587891;145,58842319491475;145,58842319491475;True
173;100;147,2049713134766;146,88880486337985;146,88880486337985;True
175;100;135,2482452392578;135,9147279417759;135,9147279417759;True
177;100;120,1164169311523;119,28214405677251;119,28214405677251;True
179;100;100,3159713745117;100,69733742506703;100,69733742506703;True
181;100;82,46760559082031;81,11901222440451;81,11901222440451;True
183;100;59,16772842407227;59,10609985666672;59,10609985666672;True
185;100;61,16177749633789;58,685994228903;58,68599422890299;False
187;100;64,10082244873047;65,379733942443;65,379733942443;True
189;100;57,74450302124023;57,58175785227715;57,58175785227715;True
191;100;45,55749130249023;46,00099545930045;46,00099545930045;True
193;100;31,68394088745117;32,34304110466474;32,34304110466474;True
195;100;25,55653953552246;25,59229613095173;25,59229613095173;True
197;100;24,19650840759277;23,94974236431092;23,94974236431092;True
199;100;21,83120155334473;21,855306429474236;21,855306429474236;True
201;100;19,42780685424805;19,64268161986426;19,64268161986426;True
203;100;18,17454147338867;17,96678554199646;17,96678554199646;True
205;100;16,47639083862305;16,58704854186181;16,58704854186181;True
207;100;15,72019004821777;15,371339999380456;15,371339999380456;True
209;100;14,23631572723389;14,374818819434418;14,374818819434418;True
211;100;12,74957752227783;12,514406171017244;12,514406171017244;True
213;100;11,71059417724609;11,954555984373497;11,954555984373497;True
215;100;12,54913330078125;12,508193303430295;12,508193303430295;True
217;100;12,32371997833252;12,390951441553767;12,390951441553767;True
219;100;12,3108434677124;12,396370056674524;12,396370056674524;True
221;100;11,46937465667725;11,689359008818748;11,689359008818748;True
223;100;10,57814407348633;10,501230953529287;10,501230953529287;True
225;100;9,738680839538574;9,84732729879109;9,84732729879109;True
227;100;9,475713729858398;9,278869007151995;9,278869007151995;True
229;100;8,390055656433105;8,611141360444252;8,611141360444252;True
231;100;8,678327560424805;8,702431797294448;8,702431797294448;True
233;100;9,08996295928955;8,990986194335479;8,990986194335479;True
235;100;7,259085655212402;8,05445648848925;8,05445648848925;True
237;100;7,790217399597168;7,404886930267394;7,404886930267394;True
239;100;8,037129402160645;7,80894385524525;7,80894385524525;True
241;100;7,873764038085938;8,067966541650165;8,067966541650165;True
243;100;8,187881469726562;8,182958412678625;8,182958412678625;True
245;100;7,886062145233154;8,09066363667586;8,09066363667586;True
1;500;24,03097343444824;23,94010876997236;23,94010876997236;True
3;500;24,20161819458008;25,41112996983756;25,41112996983756;True
5;500;24,37852096557617;20,396931342513952;20,396931342513952;True
7;500;16,76022720336914;15,987602007976534;15,987602007976534;True
