XKey;Iteration;ValueFromFile;ValueForGaussSeidel;ValueForJacobi;IsSameValue
9;500;18,68594741821289;18,889940755966276;18,889940755966276;True
11;500;20,3004150390625;19,8574253696171;19,8574253696171;True
13;500;21,15322685241699;23,17547113836806;23,17547113836806;True
15;500;28,20166206359863;26,959733284079242;26,959733284079242;True
17;500;24,64936256408691;25,646769307392013;25,646769307392013;True
19;500;24,61622428894043;24,729370707361014;24,729370707361014;True
21;500;25,52790069580078;24,927030087819084;24,927030087819084;True
23;500;26,3569278717041;25,029173732469825;25,029173732469825;True
25;500;24,56888389587402;25,411404844133273;25,411404844133273;True
27;500;24,83362579345703;24,815903559621976;24,815903559621976;True
29;500;25,17230415344238;25,429394903584893;25,429394903584893;True
31;500;25,2171516418457;25,27567848909388;25,27567848909388;True
33;500;24,0760383605957;24,04554478650871;24,04554478650871;True
35;500;23,74386596679688;23,51881286848761;23,51881286848761;True
37;500;24,14917755126953;23,32240098990706;23,32240098990706;True
39;500;23,41884422302246;23,58079244236144;23,58079244236144;True
41;500;23,29597663879395;23,140347714844548;23,140347714844548;True
43;500;27,59750747680664;29,69628071994309;29,69628071994309;True
45;500;49,25175476074219;48,47756003930946;48,47756003930946;True
47;500;69,6506576538086;71,19399811238202;71,19399811238202;True
49;500;94,01929473876953;94,28248209520788;94,28248209520788;True
51;500;103,2211761474609;105,59704251618588;105,59704251618588;True
53;500;101,0247497558594;96,38028072426495;96,38028072426495;True
55;500;117,1261901855469;109,04710539211325;109,04710539211325;True
57;500;130,6413879394531;134,11291162940125;134,11291162940125;True
59;500;144,1313781738281;144,16301891089952;144,16301891089952;True
61;500;160,7164916992188;158,76402063868278;158,76402063868278;True
63;500;175,0064392089844;175,2808985343694;175,2808985343694;True
65;500;191,7263488769531;191,90602726790692;191,90602726790692;True
67;500;206,9882659912109;207,10650896504788;207,10650896504788;True
69;500;217,9509124755859;218,91696793879615;218,91696793879615;True
71;500;219,9053192138672;218,95500465574403;218,95500465574403;True
73;500;208,2473602294922;209,07074125194853;209,07074125194853;True
75;500;196,3901519775391;195,36651298721884;195,36651298721884;True
77;500;184,3368988037109;184,65195420518202;184,65195420518202;True
79;500;181,4363861083984;180,46992411356183;180,46992411356183;True
81;500;169,3741760253906;170,80386531652292;170,80386531652292;True
83;500;154,2220306396484;154,185305919785;154,185305919785;True
85;500;156,5656585693359;154,128660928043;154,128660928043;True
87;500;177,9583282470703;177,90431558105576;177,90431558105576;True
89;500;197,3320159912109;194,85594823821242;194,85594823821242;True
91;500;196,7015991210938;197,33558394045974;197,33558394045974;True
93;500;187,5399932861328;185,1677056850073;185,1677056850073;True
95;500;155,4353637695312;152,27740679607348;152,27740679607348;True
97;500;142,0917358398438;144,18980160640677;144,18980160640677;True
99;500;164,9383850097656;163,99704003757688;163,99704003757688;True
101;500;183,9333038330078;185,16546208666966;185,16546208666966;True
103;500;202,84033203125;202,55437226637935;202,55437226637935;True
105;500;200,4852447509766;199,75275479568893;199,75275479568893;True
107;500;188,2378234863281;188,26109132369214;188,26109132369214;True
109;500;168,5252075195312;169,75835705187646;169,75835705187646;True
111;500;136,9985504150391;138,06640232854326;138,06640232854326;True
113;500;105,8541946411133;105,32268375754666;105,32268375754666;True
115;500;109,607795715332;110,39901097958791;110,39901097958791;True
117;500;127,2530288696289;125,22826691486105;125,22826691486105;True
119;500;142,7357330322266;143,06083758258654;143,06083758258654;True
121;500;148,0290985107422;145,42964313076925;145,42964313076925;True
123;500;132,6455993652344;137,37381102470758;137,37381102470758;True
125;500;162,1301574707031;162,021451423965;162,021451423965;True
127;500;182,803466796875;182,81918233643938;182,81918233643938;True
129;500;187,544921875;187,98653106804613;187,98653106804613;True
131;500;180,2242279052734;179,3672998977238;179,3672998977238;True
133;500;163,1240844726562;169,0508535085392;169,0508535085392;True
135;500;175,5530700683594;173,0258932763715;173,0258932763715;True
137;500;175,5476837158203;177,08151431920237;177,08151431920237;True
139;500;170,3783416748047;168,51643285441162;168,51643285441162;True
141;500;155,4662933349609;157,23977628158374;157,23977628158374;True
143;500;148,0007019042969;148,32761410360396;148,32761410360396;True
145;500;134,7044372558594;135,17509765678358;135,17509765678358;True
147;500;111,8599014282227;111,10917273660785;111,10917273660785;True
149;500;89,44915771484375;88,33796420440214;88,33796420440214;True
151;500;65,98218536376953;65,17057464042473;65,17057464042473;True
153;500;38,87416076660156;40,85752387025147;40,85752387025147;True
155;500;31,67960357666016;30,830608107329102;30,830608107329102;True
157;500;33,27914810180664;35,52913727114132;35,52913727114132;True
159;500;52,47174835205078;50,84686203036512;50,84686203036512;True
161;500;74,72970581054688;76,52005487000193;76,52005487000193;True
163;500;87,20645904541016;85,77778919046334;85,77778919046334;True
165;500;97,80718994140625;97,27471984092303;97,27471984092303;True
167;500;123,6136703491211;122,42151774802961;122,42151774802961;True
169;500;135,6131439208984;135,584147254422;135,584147254422;True
171;500;144,8593902587891;145,58842319491475;145,58842319491475;True
173;500;147,2049713134766;146,88880486337985;146,88880486337985;True
175;500;135,2482452392578;135,9147279417759;135,9147279417759;True
177;500;120,1164169311523;119,28214405677251;119,28214405677251;True
179;500;100,3159713745117;100,69733742506703;100,69733742506703;True
181;500;82,46760559082031;81,11901222440451;81,11901222440451;True
183;500;59,16772842407227;59,10609985666672;59,10609985666672;True
185;500;61,16177749633789;58,685994228903;58,68599422890299;False
187;500;64,10082244873047;65,379733942443;65,379733942443;True
189;500;57,74450302124023;57,58175785227715;57,58175785227715;True
191;500;45,55749130249023;46,00099545930045;46,00099545930045;True
193;500;31,68394088745117;32,34304110466474;32,34304110466474;True
195;500;25,55653953552246;25,59229613095173;25,59229613095173;True
197;500;24,19650840759277;23,94974236431092;23,94974236431092;True
199;500;21,83120155334473;21,855306429474236;21,855306429474236;True
201;500;19,42780685424805;19,64268161986426;19,64268161986426;True
203;500;18,17454147338867;17,96678554199646;17,96678554199646;True
205;500;16,47639083862305;16,58704854186181;16,58704854186181;True
207;500;15,72019004821777;15,371339999380456;15,371339999380456;True
209;500;14,23631572723389;14,374818819434418;14,374818819434418;True
211;500;12,74957752227783;12,514406171017244;12,514406171017244;True
213;500;11,71059417724609;11,954555984373497;11,954555984373497;True
215;500;12,54913330078125;12,508193303430295;12,508193303430295;True
217;500;12,32371997833252;12,390951441553767;12,390951441553767;True
219;500;12,3108434677124;12,396370056674524;12,396370056674524;True
221;500;11,46937465667725;11,689359008818748;11,689359008818748;True
223;500;10,57814407348633;10,501230953529287;10,501230953529287;True
225;500;9,738680839538574;9,84732729879109;9,84732729879109;True
227;500;9,475713729858398;9,278869007151995;9,278869007151995;True
229;500;8,390055656433105;8,611141360444252;8,611141360444252;True
231;500;8,678327560424805;8,702431797294448;8,702431797294448;True
233;500;9,08996295928955;8,990986194335479;8,990986194335479;True
235;500;7,259085655212402;8,05445648848925;8,05445648848925;True
237;500;7,790217399597168;7,404886930267394;7,404886930267394;True
239;500;8,037129402160645;7,80894385524525;7,80894385524525;True
241;500;7,873764038085938;8,067966541650165;8,067966541650165;True
243;500;8,187881469726562;8,182958412678625;8,182958412678625;True
245;500;7,886062145233154;8,09066363667586;8,09066363667586;True
1;1000;24,03097343444824;23,94010876997236;23,94010876997236;True
3;1000;24,20161819458008;25,41112996983756;25,41112996983756;True
5;1000;24,37852096557617;20,396931342513952;20,396931342513952;True
7;1000;16,76022720336914;15,987602007976534;15,987602007976534;True
9;1000;18,68594741821289;18,889940755966276;18,889940755966276;True
11;1000;20,3004150390625;19,8574253696171;19,8574253696171;True
13;1000;21,15322685241699;23,17547113836806;23,17547113836806;True
15;1000;28,20166206359863;26,959733284079242;26,959733284079242;True
17;1000;24,64936256408691;25,646769307392013;25,646769307392013;True
19;1000;24,61622428894043;24,729370707361014;24,729370707361014;True
21;1000;25,52790069580078;24,927030087819084;24,927030087819084;True
23;1000;26,3569278717041;25,029173732469825;25,029173732469825;True
25;1000;24,56888389587402;25,411404844133273;25,411404844133273;True
27;1000;24,83362579345703;24,815903559621976;24,815903559621976;True
29;1000;25,17230415344238;25,429394903584893;25,429394903584893;True
31;1000;25,2171516418457;25,27567848909388;25,27567848909388;True
33;1000;24,0760383605957;24,04554478650871;24,04554478650871;True
35;1000;23,74386596679688;23,51881286848761;23,51881286848761;True
37;1000;24,14917755126953;23,32240098990706;23,32240098990706;True
39;1000;23,41884422302246;23,58079244236144;23,58079244236144;True
41;1000;23,29597663879395;23,140347714844548;23,140347714844548;True
43;1000;27,59750747680664;29,69628071994309;29,69628071994309;True
45;1000;49,25175476074219;48,47756003930946;48,47756003930946;True
47;1000;69,6506576538086;71,19399811238202;71,19399811238202;True
49;1000;94,01929473876953;94,28248209520788;94,28248209520788;True
51;1000;103,2211761474609;105,59704251618588;105,59704251618588;True
53;1000;101,0247497558594;96,38028072426495;96,38028072426495;True
55;1000;117,1261901855469;109,04710539211325;109,04710539211325;True
57;1000;130,6413879394531;134,11291162940125;134,11291162940125;True
59;1000;144,1313781738281;144,16301891089952;144,16301891089952;True
61;1000;160,7164916992188;158,76402063868278;158,76402063868278;True
63;1000;175,0064392089844;175,2808985343694;175,2808985343694;True
65;1000;191,7263488769531;191,90602726790692;191,90602726790692;True
67;1000;206,9882659912109;207,10650896504788;207,10650896504788;True
69;1000;217,9509124755859;218,91696793879615;218,91696793879615;True
71;1000;219,9053192138672;218,95500465574403;218,95500465574403;True
73;1000;208,2473602294922;209,07074125194853;209,07074125194853;True
75;1000;196,3901519775391;195,36651298721884;195,36651298721884;True
77;1000;184,3368988037109;184,65195420518202;184,65195420518202;True
79;1000;181,4363861083984;180,46992411356183;180,46992411356183;True
81;1000;169,3741760253906;170,80386531652292;170,80386531652292;True
83;1000;154,2220306396484;154,185305919785;154,185305919785;True
85;1000;156,5656585693359;154,128660928043;154,128660928043;True
87;1000;177,9583282470703;177,90431558105576;177,90431558105576;True
89;1000;197,3320159912109;194,85594823821242;194,85594823821242;True
91;1000;196,7015991210938;197,33558394045974;197,33558394045974;True
93;1000;187,5399932861328;185,1677056850073;185,1677056850073;True
95;1000;155,4353637695312;152,27740679607348;152,27740679607348;True
97;1000;142,0917358398438;144,18980160640677;144,18980160640677;True
99;1000;164,9383850097656;163,99704003757688;163,99704003757688;True
101;1000;183,9333038330078;185,16546208666966;185,16546208666966;True
103;1000;202,84033203125;202,55437226637935;202,55437226637935;True
105;1000;200,4852447509766;199,75275479568893;199,75275479568893;True
107;1000;188,2378234863281;188,26109132369214;188,26109132369214;True
109;1000;168,5252075195312;169,75835705187646;169,75835705187646;True
111;1000;136,9985504150391;138,06640232854326;138,06640232854326;True
113;1000;105,8541946411133;105,32268375754666;105,32268375754666;True
115;1000;109,607795715332;110,39901097958791;110,39901097958791;True
117;1000;127,2530288696289;125,22826691486105;125,22826691486105;True
119;1000;142,7357330322266;143,06083758258654;143,06083758258654;True
121;1000;148,0290985107422;145,42964313076925;145,42964313076925;True
123;1000;132,6455993652344;137,37381102470758;137,37381102470758;True
125;1000;162,1301574707031;162,021451423965;162,021451423965;True
127;1000;182,803466796875;182,81918233643938;182,81918233643938;True
129;1000;187,544921875;187,98653106804613;187,98653106804613;True
131;1000;180,2242279052734;179,3672998977238;179,3672998977238;True
133;1000;163,1240844726562;169,0508535085392;169,0508535085392;True
135;1000;175,5530700683594;173,0258932763715;173,0258932763715;True
137;1000;175,5476837158203;177,08151431920237;177,08151431920237;True
139;1000;170,3783416748047;168,51643285441162;168,51643285441162;True
141;1000;155,4662933349609;157,23977628158374;157,23977628158374;True
143;1000;148,0007019042969;148,32761410360396;148,32761410360396;True
145;1000;134,7044372558594;135,17509765678358;135,17509765678358;True
147;1000;111,8599014282227;111,10917273660785;111,10917273660785;True
149;1000;89,44915771484375;88,33796420440214;88,33796420440214;True
151;1000;65,98218536376953;65,17057464042473;65,17057464042473;True
153;1000;38,87416076660156;40,85752387025147;40,85752387025147;True
155;1000;31,67960357666016;30,830608107329102;30,830608107329102;True
157;1000;33,27914810180664;35,52913727114132;35,52913727114132;True
159;1000;52,47174835205078;50,84686203036512;50,84686203036512;True
161;1000;74,72970581054688;76,52005487000193;76,52005487000193;True
163;1000;87,20645904541016;85,77778919046334;85,77778919046334;True
165;1000;97,80718994140625;97,27471984092303;97,27471984092303;True
167;1000;123,6136703491211;122,42151774802961;122,42151774802961;True
169;1000;135,6131439208984;135,584147254422;135,584147254422;True
171;1000;144,8593902587891;145,58842319491475;145,58842319491475;True
173;1000;147,2049713134766;146,88880486337985;146,88880486337985;True
175;1000;135,2482452392578;135,9147279417759;135,9147279417759;True
177;1000;120,1164169311523;119,28214405677251;119,28214405677251;True
179;1000;100,3159713745117;100,69733742506703;100,69733742506703;True
181;1000;82,46760559082031;81,11901222440451;81,11901222440451;True
183;1000;59,16772842407227;59,10609985666672;59,10609985666672;True
185;1000;61,16177749633789;58,685994228903;58,68599422890299;False
187;1000;64,10082244873047;65,379733942443;65,379733942443;True
189;1000;57,74450302124023;57,58175785227715;57,58175785227715;True
191;1000;45,55749130249023;46,00099545930045;46,00099545930045;True
193;1000;31,68394088745117;32,34304110466474;32,34304110466474;True
195;1000;25,55653953552246;25,59229613095173;25,59229613095173;True
197;1000;24,19650840759277;23,94974236431092;23,94974236431092;True
199;1000;21,83120155334473;21,855306429474236;21,855306429474236;True
201;1000;19,42780685424805;19,64268161986426;19,64268161986426;True
203;1000;18,17454147338867;17,96678554199646;17,96678554199646;True
205;1000;16,47639083862305;16,58704854186181;16,58704854186181;True
207;1000;15,72019004821777;15,371339999380456;15,371339999380456;True
209;1000;14,23631572723389;14,374818819434418;14,374818819434418;True
211;1000;12,74957752227783;12,514406171017244;12,514406171017244;True
213;1000;11,71059417724609;11,954555984373497;11,954555984373497;True
215;1000;12,54913330078125;12,508193303430295;12,508193303430295;True
217;1000;12,32371997833252;12,390951441553767;12,390951441553767;True
219;1000;12,3108434677124;12,396370056674524;12,396370056674524;True
221;1000;11,46937465667725;11,689359008818748;11,689359008818748;True
223;1000;10,57814407348633;10,501230953529287;10,501230953529287;True
225;1000;9,738680839538574;9,84732729879109;9,84732729879109;True
227;1000;9,475713729858398;9,278869007151995;9,278869007151995;True
229;1000;8,390055656433105;8,611141360444252;8,611141360444252;True
231;1000;8,678327560424805;8,702431797294448;8,702431797294448;True
233;1000;9,08996295928955;8,990986194335479;8,990986194335479;True
235;1000;7,259085655212402;8,05445648848925;8,05445648848925;True
237;1000;7,790217399597168;7,404886930267394;7,404886930267394;True
239;1000;8,037129402160645;7,80894385524525;7,80894385524525;True
241;1000;7,873764038085938;8,067966541650165;8,067966541650165;True
243;1000;8,187881469726562;8,182958412678625;8,182958412678625;True
245;1000;7,886062145233154;8,09066363667586;8,09066363667586;True
1;2000;24,03097343444824;23,94010876997236;23,94010876997236;True
3;2000;24,20161819458008;25,41112996983756;25,41112996983756;True
5;2000;24,37852096557617;20,396931342513952;20,396931342513952;True
7;2000;16,76022720336914;15,987602007976534;15,987602007976534;True
9;2000;18,68594741821289;18,889940755966276;18,889940755966276;True
11;2000;20,3004150390625;19,8574253696171;19,8574253696171;True
13;2000;21,15322685241699;23,17547113836806;23,17547113836806;True
15;2000;28,20166206359863;26,959733284079242;26,959733284079242;True
17;2000;24,64936256408691;25,646769307392013;25,646769307392013;True
19;2000;24,61622428894043;24,729370707361014;24,729370707361014;True
21;2000;25,52790069580078;24,927030087819084;24,927030087819084;True
23;2000;26,3569278717041;25,029173732469825;25,029173732469825;True
25;2000;24,56888389587402;25,411404844133273;25,411404844133273;True
27;2000;24,83362579345703;24,815903559621976;24,815903559621976;True
29;2000;25,17230415344238;25,429394903584893;25,429394903584893;True
31;2000;25,2171516418457;25,27567848909388;25,27567848909388;True
33;2000;24,0760383605957;24,04554478650871;24,04554478650871;True
35;2000;23,74386596679688;23,51881286848761;23,51881286848761;True
37;2000;24,14917755126953;23,32240098990706;23,32240098990706;True
39;2000;23,41884422302246;23,58079244236144;23,58079244236144;True
41;2000;23,29597663879395;23,140347714844548;23,140347714844548;True
43;2000;27,59750747680664;29,69628071994309;29,69628071994309;True
45;2000;49,25175476074219;48,47756003930946;48,47756003930946;True
47;2000;69,6506576538086;71,19399811238202;71,19399811238202;True
49;2000;94,01929473876953;94,28248209520788;94,28248209520788;True
51;2000;103,2211761474609;105,59704251618588;105,59704251618588;True
53;2000;101,0247497558594;96,38028072426495;96,38028072426495;True
55;2000;117,1261901855469;109,04710539211325;109,04710539211325;True
57;2000;130,6413879394531;134,11291162940125;134,11291162940125;True
59;2000;144,1313781738281;144,16301891089952;144,16301891089952;True
61;2000;160,7164916992188;158,76402063868278;158,76402063868278;True
63;2000;175,0064392089844;175,2808985343694;175,2808985343694;True
65;2000;191,7263488769531;191,90602726790692;191,90602726790692;True
67;2000;206,9882659912109;207,10650896504788;207,10650896504788;True
69;2000;217,9509124755859;218,91696793879615;218,91696793879615;True
71;2000;219,9053192138672;218,95500465574403;218,95500465574403;True
73;2000;208,2473602294922;209,07074125194853;209,07074125194853;True
75;2000;196,3901519775391;195,36651298721884;195,36651298721884;True
77;2000;184,3368988037109;184,65195420518202;184,65195420518202;True
79;2000;181,4363861083984;180,46992411356183;180,46992411356183;True
81;2000;169,3741760253906;170,80386531652292;170,80386531652292;True
83;2000;154,2220306396484;154,185305919785;154,185305919785;True
85;2000;156,5656585693359;154,128660928043;154,128660928043;True
87;2000;177,9583282470703;177,90431558105576;177,90431558105576;True
89;2000;197,3320159912109;194,85594823821242;194,85594823821242;True
91;2000;196,7015991210938;197,33558394045974;197,33558394045974;True
93;2000;187,5399932861328;185,1677056850073;185,1677056850073;True
95;2000;155,4353637695312;152,27740679607348;152,27740679607348;True
97;2000;142,0917358398438;144,18980160640677;144,18980160640677;True
99;2000;164,9383850097656;163,99704003757688;163,99704003757688;True
101;2000;183,9333038330078;185,16546208666966;185,16546208666966;True
103;2000;202,84033203125;202,55437226637935;202,55437226637935;True
105;2000;200,4852447509766;199,75275479568893;199,75275479568893;True
107;2000;188,2378234863281;188,26109132369214;188,26109132369214;True
109;2000;168,5252075195312;169,75835705187646;169,75835705187646;True
111;2000;136,9985504150391;138,06640232854326;138,06640232854326;True
113;2000;105,8541946411133;105,32268375754666;105,32268375754666;True
115;2000;109,607795715332;110,39901097958791;110,39901097958791;True
117;2000;127,2530288696289;125,22826691486105;125,22826691486105;True
119;2000;142,7357330322266;143,06083758258654;143,06083758258654;True
121;2000;148,0290985107422;145,42964313076925;145,42964313076925;True
123;2000;132,6455993652344;137,37381102470758;137,37381102470758;True
125;2000;162,1301574707031;162,021451423965;162,021451423965;True
127;2000;182,803466796875;182,81918233643938;182,81918233643938;True
129;2000;187,544921875;187,98653106804613;187,98653106804613;True
131;2000;180,2242279052734;179,3672998977238;179,3672998977238;True
133;2000;163,1240844726562;169,0508535085392;169,0508535085392;True
135;2000;175,5530700683594;173,0258932763715;173,0258932763715;True
137;2000;175,5476837158203;177,08151431920237;177,08151431920237;True
139;2000;170,3783416748047;168,51643285441162;168,51643285441162;True
141;2000;155,4662933349609;157,23977628158374;157,23977628158374;True
143;2000;148,0007019042969;148,32761410360396;148,32761410360396;True
145;2000;134,7044372558594;135,17509765678358;135,17509765678358;True
147;2000;111,8599014282227;111,10917273660785;111,10917273660785;True
149;2000;89,44915771484375;88,33796420440214;88,33796420440214;True
151;2000;65,98218536376953;65,17057464042473;65,17057464042473;True
153;2000;38,87416076660156;40,85752387025147;40,85752387025147;True
155;2000;31,67960357666016;30,830608107329102;30,830608107329102;True
157;2000;33,27914810180664;35,52913727114132;35,52913727114132;True
159;2000;52,47174835205078;50,84686203036512;50,84686203036512;True
161;2000;74,72970581054688;76,52005487000193;76,52005487000193;True
163;2000;87,20645904541016;85,77778919046334;85,77778919046334;True
165;2000;97,80718994140625;97,27471984092303;97,27471984092303;True
167;2000;123,6136703491211;122,42151774802961;122,42151774802961;True
169;2000;135,6131439208984;135,584147254422;135,584147254422;True
171;2000;144,8593902587891;145,58842319491475;145,58842319491475;True
173;2000;147,2049713134766;146,88880486337985;146,88880486337985;True
175;2000;135,2482452392578;135,9147279417759;135,9147279417759;True
177;2000;120,1164169311523;119,28214405677251;119,28214405677251;True
179;2000;100,3159713745117;100,69733742506703;100,69733742506703;True
181;2000;82,46760559082031;81,11901222440451;81,11901222440451;True
183;2000;59,16772842407227;59,10609985666672;59,10609985666672;True
185;2000;61,16177749633789;58,685994228903;58,68599422890299;False
187;2000;64,10082244873047;65,379733942443;65,379733942443;True
189;2000;57,74450302124023;57,58175785227715;57,58175785227715;True
191;2000;45,55749130249023;46,00099545930045;46,00099545930045;True
193;2000;31,68394088745117;32,34304110466474;32,34304110466474;True
195;2000;25,55653953552246;25,59229613095173;25,59229613095173;True
197;2000;24,19650840759277;23,94974236431092;23,94974236431092;True
199;2000;21,83120155334473;21,855306429474236;21,855306429474236;True
201;2000;19,42780685424805;19,64268161986426;19,64268161986426;True
203;2000;18,17454147338867;17,96678554199646;17,96678554199646;True
205;2000;16,47639083862305;16,58704854186181;16,58704854186181;True
207;2000;15,72019004821777;15,371339999380456;15,371339999380456;True
209;2000;14,23631572723389;14,374818819434418;14,374818819434418;True
211;2000;12,74957752227783;12,514406171017244;12,514406171017244;True
213;2000;11,71059417724609;11,954555984373497;11,954555984373497;True
215;2000;12,54913330078125;12,508193303430295;12,508193303430295;True
217;2000;12,32371997833252;12,390951441553767;12,390951441553767;True
219;2000;12,3108434677124;12,396370056674524;12,396370056674524;True
221;2000;11,46937465667725;11,689359008818748;11,689359008818748;True
223;2000;10,57814407348633;10,501230953529287;10,501230953529287;True
225;2000;9,738680839538574;9,84732729879109;9,84732729879109;True
227;2000;9,475713729858398;9,278869007151995;9,278869007151995;True
229;2000;8,390055656433105;8,611141360444252;8,611141360444252;True
231;2000;8,678327560424805;8,702431797294448;8,702431797294448;True
233;2000;9,08996295928955;8,990986194335479;8,990986194335479;True
235;2000;7,259085655212402;8,05445648848925;8,05445648848925;True
237;2000;7,790217399597168;7,404886930267394;7,404886930267394;True
239;2000;8,037129402160645;7,80894385524525;7,80894385524525;True
241;2000;7,873764038085938;8,067966541650165;8,067966541650165;True
243;2000;8,187881469726562;8,182958412678625;8,182958412678625;True
245;2000;7,886062145233154;8,09066363667586;8,09066363667586;True
