ValueForGauss;IsBetterThanGauss;XKey;Iteration;ValueFromFile;ValueForGaussSeidel
169,0508535085392;True;133;10;163,1240844726562;169,05085210722402
173,0258932763715;False;135;10;175,5530700683594;173,02589265525333
177,08151431920237;False;137;10;175,5476837158203;177,08151613755447
168,51643285441162;False;139;10;170,3783416748047;168,51643162897244
157,23977628158374;True;141;10;155,4662933349609;157,2397735347015
148,32761410360396;False;143;10;148,0007019042969;148,32762199394983
135,17509765678358;True;145;10;134,7044372558594;135,17508849603385
111,10917273660785;True;147;10;111,8599014282227;111,10917756581121
88,33796420440214;True;149;10;89,44915771484375;88,33796527963563
65,17057464042473;False;151;10;65,98218536376953;65,17056875029469
40,85752387025147;False;153;10;38,87416076660156;40,857530719544584
30,830608107329102;False;155;10;31,67960357666016;30,83060278646822
35,52913727114132;False;157;10;33,27914810180664;35,5291404774844
50,84686203036512;False;159;10;52,47174835205078;50,84686041905579
76,52005487000193;False;161;10;74,72970581054688;76,52005516469369
85,77778919046334;True;163;10;87,20645904541016;85,77779273176697
97,27471984092303;False;165;10;97,80718994140625;97,27471243543806
122,42151774802961;True;167;10;123,6136703491211;122,42152460161381
135,584147254422;False;169;10;135,6131439208984;135,58414394137904
145,58842319491475;True;171;10;144,8593902587891;145,58842287967695
146,88880486337985;True;173;10;147,2049713134766;146,8888081999456
135,9147279417759;True;175;10;135,2482452392578;135,91472334466073
119,28214405677251;True;177;10;120,1164169311523;119,28214805458701
100,69733742506703;True;179;10;100,3159713745117;100,69733486362446
81,11901222440451;True;181;10;82,46760559082031;81,11901353780166
59,10609985666672;False;183;10;59,16772842407227;59,10609930184606
58,685994228903;True;185;10;61,16177749633789;58,685994428111044
65,379733942443;True;187;10;64,10082244873047;65,37973390437077
57,58175785227715;False;189;10;57,74450302124023;57,581757685359406
46,00099545930045;False;191;10;45,55749130249023;46,00099601536415
32,34304110466474;True;193;10;31,68394088745117;32,34304031878943
25,59229613095173;False;195;10;25,55653953552246;25,592296752540722
23,94974236431092;False;197;10;24,19650840759277;23,94974214172394
21,855306429474236;True;199;10;21,83120155334473;21,855306206043245
19,64268161986426;False;201;10;19,42780685424805;19,642682093826703
17,96678554199646;False;203;10;18,17454147338867;17,96678513096019
16,58704854186181;False;205;10;16,47639083862305;16,587048729974498
15,371339999380456;False;207;10;15,72019004821777;15,371339990263804
14,374818819434418;False;209;10;14,23631572723389;14,374818855634256
12,514406171017244;False;211;10;12,74957752227783;12,514406015243441
11,954555984373497;False;213;10;11,71059417724609;11,954556051031963
12,508193303430295;True;215;10;12,54913330078125;12,508193524471526
12,390951441553767;True;217;10;12,32371997833252;12,390951095522716
12,396370056674524;False;219;10;12,3108434677124;12,396370269009994
11,689359008818748;True;221;10;11,46937465667725;11,689359001939197
10,501230953529287;False;223;10;10,57814407348633;10,501230808712153
9,84732729879109;False;225;10;9,738680839538574;9,847327452445949
9,278869007151995;False;227;10;9,475713729858398;9,278868941969789
8,611141360444252;True;229;10;8,390055656433105;8,611141331226717
8,702431797294448;False;231;10;8,678327560424805;8,702431877347932
8,990986194335479;False;233;10;9,08996295928955;8,99098610759672
8,05445648848925;False;235;10;7,259085655212402;8,054456557720831
7,404886930267394;False;237;10;7,790217399597168;7,404886884347832
7,80894385524525;True;239;10;8,037129402160645;7,808943881753367
8,067966541650165;True;241;10;7,873764038085938;8,067966528065893
8,182958412678625;True;243;10;8,187881469726562;8,182958418880732
8,09066363667586;True;245;10;7,886062145233154;8,090663634189987
23,94010876997236;True;1;15;24,03097343444824;23,940108772205075
25,41112996983756;False;3;15;24,20161819458008;25,411129971624455
20,396931342513952;False;5;15;24,37852096557617;20,396931339765743
15,987602007976534;True;7;15;16,76022720336914;15,98760201018025
18,889940755966276;True;9;15;18,68594741821289;18,88994075498212
19,8574253696171;False;11;15;20,3004150390625;19,85742536838459
23,17547113836806;False;13;15;21,15322685241699;23,17547114155295
26,959733284079242;False;15;15;28,20166206359863;26,959733280774174
25,646769307392013;False;17;15;24,64936256408691;25,64676930893742
24,729370707361014;False;19;15;24,61622428894043;24,729370709643025
24,927030087819084;False;21;15;25,52790069580078;24,927030082492376
25,029173732469825;True;23;15;26,3569278717041;25,02917373365733
25,411404844133273;False;25;15;24,56888389587402;25,41140485498232
24,815903559621976;False;27;15;24,83362579345703;24,815903537243585
25,429394903584893;False;29;15;25,17230415344238;25,4293949280377
25,27567848909388;True;31;15;25,2171516418457;25,27567847307278
24,04554478650871;True;33;15;24,0760383605957;24,04554478938635
23,51881286848761;True;35;15;23,74386596679688;23,518812877058096
23,32240098990706;False;37;15;24,14917755126953;23,322400975138525
23,58079244236144;False;39;15;23,41884422302246;23,580792459242865
23,140347714844548;False;41;15;23,29597663879395;23,140347698178417
29,69628071994309;False;43;15;27,59750747680664;29,69628073492377
48,47756003930946;False;45;15;49,25175476074219;48,47756002650881
71,19399811238202;False;47;15;69,6506576538086;71,1939981225771
94,28248209520788;True;49;15;94,01929473876953;94,28248208916698
105,59704251618588;False;51;15;103,2211761474609;105,59704251719414
96,38028072426495;True;53;15;101,0247497558594;96,38028072497387
109,04710539211325;True;55;15;117,1261901855469;109,0471053928266
134,11291162940125;True;57;15;130,6413879394531;134,11291162925275
144,16301891089952;True;59;15;144,1313781738281;144,1630189071686
158,76402063868278;True;61;15;160,7164916992188;158,76402064789013
175,2808985343694;True;63;15;175,0064392089844;175,28089852254323
191,90602726790692;False;65;15;191,7263488769531;191,90602727310667
207,10650896504788;False;67;15;206,9882659912109;207,10650897347008
218,91696793879615;True;69;15;217,9509124755859;218,91696791880543
218,95500465574403;True;71;15;219,9053192138672;218,9550046794277
209,07074125194853;True;73;15;208,2473602294922;209,07074123412116
195,36651298721884;True;75;15;196,3901519775391;195,3665129927685
184,65195420518202;False;77;15;184,3368988037109;184,65195421311034
180,46992411356183;False;79;15;181,4363861083984;180,46992409678535
170,80386531652292;False;81;15;169,3741760253906;170,8038653346372
154,185305919785;False;83;15;154,2220306396484;154,1853059015233
154,128660928043;True;85;15;156,5656585693359;154,12866095164077
177,90431558105576;False;87;15;177,9583282470703;177,9043155476558
194,85594823821242;True;89;15;197,3320159912109;194,85594828244768
197,33558394045974;True;91;15;196,7015991210938;197,3355838887983
185,1677056850073;True;93;15;187,5399932861328;185,1677057329961
152,27740679607348;False;95;15;155,4353637695312;152,27740676682646
144,18980160640677;False;97;15;142,0917358398438;144,1898016092609
163,99704003757688;True;99;15;164,9383850097656;163,99704005806427
185,16546208666966;True;101;15;183,9333038330078;185,16546205193967
202,55437226637935;True;103;15;202,84033203125;202,55437230389376
199,75275479568893;False;105;15;200,4852447509766;199,75275476570957
188,26109132369214;False;107;15;188,2378234863281;188,26109134202133
169,75835705187646;True;109;15;168,5252075195312;169,7583570427222
138,06640232854326;False;111;15;136,9985504150391;138,0664023331421
105,32268375754666;False;113;15;105,8541946411133;105,3226837549408
110,39901097958791;False;115;15;109,607795715332;110,39901098162554
125,22826691486105;False;117;15;127,2530288696289;125,22826691137257
143,06083758258654;False;119;15;142,7357330322266;143,06083758949634
145,42964313076925;False;121;15;148,0290985107422;145,42964312020177
137,37381102470758;False;123;15;132,6455993652344;137,37381103547457
162,021451423965;False;125;15;162,1301574707031;162,02145141670394
182,81918233643938;False;127;15;182,803466796875;182,8191823385302
187,98653106804613;False;129;15;187,544921875;187,9865310696848
179,3672998977238;True;131;15;180,2242279052734;179,36729989798576
169,0508535085392;True;133;15;163,1240844726562;169,05085349928677
173,0258932763715;True;135;15;175,5530700683594;173,02589329642956
177,08151431920237;True;137;15;175,5476837158203;177,08151429512154
168,51643285441162;True;139;15;170,3783416748047;168,51643287236527
157,23977628158374;True;141;15;155,4662933349609;157,23977627699063
148,32761410360396;True;143;15;148,0007019042969;148,32761409481543
135,17509765678358;False;145;15;134,7044372558594;135,17509767348153
111,10917273660785;False;147;15;111,8599014282227;111,10917271848754
88,33796420440214;True;149;15;89,44915771484375;88,33796421963521
65,17057464042473;False;151;15;65,98218536376953;65,17057462998787
40,85752387025147;False;153;15;38,87416076660156;40,85752387283232
30,830608107329102;True;155;15;31,67960357666016;30,830608115815437
35,52913727114132;True;157;15;33,27914810180664;35,529137253578355
50,84686203036512;True;159;15;52,47174835205078;50,84686205003598
76,52005487000193;True;161;15;74,72970581054688;76,52005485533185
85,77778919046334;True;163;15;87,20645904541016;85,77778919582423
97,27471984092303;True;165;15;97,80718994140625;97,27471984514125
122,42151774802961;False;167;15;123,6136703491211;122,42151773742731
135,584147254422;True;169;15;135,6131439208984;135,58414726696955
145,58842319491475;True;171;15;144,8593902587891;145,58842318382463
146,88880486337985;True;173;15;147,2049713134766;146,88880487151107
135,9147279417759;True;175;15;135,2482452392578;135,91472793659105
119,28214405677251;True;177;15;120,1164169311523;119,28214405970684
100,69733742506703;True;179;15;100,3159713745117;100,6973374237365
81,11901222440451;False;181;15;82,46760559082031;81,11901222435284
59,10609985666672;True;183;15;59,16772842407227;59,106099857965184
58,685994228903;False;185;15;61,16177749633789;58,685994226860835
65,379733942443;False;187;15;64,10082244873047;65,37973394443273
57,58175785227715;False;189;15;57,74450302124023;57,581757851083964
46,00099545930045;False;191;15;45,55749130249023;46,000995459379276
32,34304110466474;False;193;15;31,68394088745117;32,343041105441074
25,59229613095173;True;195;15;25,55653953552246;25,592296129897914
23,94974236431092;True;197;15;24,19650840759277;23,949742365160937
21,855306429474236;True;199;15;21,83120155334473;21,855306428913327
19,64268161986426;False;201;15;19,42780685424805;19,642681620335676
17,96678554199646;False;203;15;18,17454147338867;17,96678554157967
16,58704854186181;False;205;15;16,47639083862305;16,587048541944373
15,371339999380456;True;207;15;15,72019004821777;15,371339999812136
14,374818819434418;True;209;15;14,23631572723389;14,374818818692322
12,514406171017244;True;211;15;12,74957752227783;12,514406171676562
11,954555984373497;True;213;15;11,71059417724609;11,954555984085928
12,508193303430295;False;215;15;12,54913330078125;12,50819330333507
12,390951441553767;False;217;15;12,32371997833252;12,390951441827237
12,396370056674524;True;219;15;12,3108434677124;12,396370056453515
11,689359008818748;False;221;15;11,46937465667725;11,689359008865766
10,501230953529287;True;223;15;10,57814407348633;10,501230953652762
9,84732729879109;True;225;15;9,738680839538574;9,847327298569034
9,278869007151995;True;227;15;9,475713729858398;9,278869007393938
8,611141360444252;True;229;15;8,390055656433105;8,611141360234726
8,702431797294448;False;231;15;8,678327560424805;8,702431797450647
8,990986194335479;False;233;15;9,08996295928955;8,99098619423154
8,05445648848925;False;235;15;7,259085655212402;8,054456488552207
7,404886930267394;False;237;15;7,790217399597168;7,404886930232301
7,80894385524525;True;239;15;8,037129402160645;7,808943855263344
8,067966541650165;True;241;15;7,873764038085938;8,067966541641539
8,182958412678625;True;243;15;8,187881469726562;8,182958412682398
8,09066363667586;True;245;15;7,886062145233154;8,090663636674378
23,94010876997236;True;1;25;24,03097343444824;23,940108769972362
25,41112996983756;False;3;25;24,20161819458008;25,411129969837567
20,396931342513952;False;5;25;24,37852096557617;20,396931342513945
15,987602007976534;False;7;25;16,76022720336914;15,987602007976506
18,889940755966276;False;9;25;18,68594741821289;18,88994075596637
19,8574253696171;False;11;25;20,3004150390625;19,85742536961693
23,17547113836806;False;13;25;21,15322685241699;23,175471138368273
26,959733284079242;False;15;25;28,20166206359863;26,959733284079036
25,646769307392013;False;17;25;24,64936256408691;25,646769307392155
24,729370707361014;True;19;25;24,61622428894043;24,729370707360964
24,927030087819084;False;21;25;25,52790069580078;24,927030087819038
25,029173732469825;True;23;25;26,3569278717041;25,029173732469957
25,411404844133273;True;25;25;24,56888389587402;25,411404844133088
24,815903559621976;True;27;25;24,83362579345703;24,815903559622186
25,429394903584893;True;29;25;25,17230415344238;25,42939490358468
25,27567848909388;False;31;25;25,2171516418457;25,275678489094073
24,04554478650871;False;33;25;24,0760383605957;24,045544786508557
23,51881286848761;True;35;25;23,74386596679688;23,51881286848772
23,32240098990706;False;37;25;24,14917755126953;23,32240098990699
23,58079244236144;False;39;25;23,41884422302246;23,58079244236148
23,140347714844548;False;41;25;23,29597663879395;23,14034771484454
29,69628071994309;True;43;25;27,59750747680664;29,696280719943058
48,47756003930946;True;45;25;49,25175476074219;48,47756003930953
71,19399811238202;True;47;25;69,6506576538086;71,19399811238193
94,28248209520788;False;49;25;94,01929473876953;94,28248209520792
105,59704251618588;False;51;25;103,2211761474609;105,59704251618591
96,38028072426495;False;53;25;101,0247497558594;96,38028072426484
109,04710539211325;True;55;25;117,1261901855469;109,04710539211344
134,11291162940125;True;57;25;130,6413879394531;134,11291162940105
144,16301891089952;False;59;25;144,1313781738281;144,16301891089967
158,76402063868278;False;61;25;160,7164916992188;158,76402063868272
175,2808985343694;True;63;25;175,0064392089844;175,28089853436938
191,90602726790692;False;65;25;191,7263488769531;191,90602726790706
207,10650896504788;True;67;25;206,9882659912109;207,10650896504762
218,91696793879615;False;69;25;217,9509124755859;218,9169679387965
218,95500465574403;False;71;25;219,9053192138672;218,95500465574358
209,07074125194853;False;73;25;208,2473602294922;209,07074125194907
195,36651298721884;False;75;25;196,3901519775391;195,36651298721821
184,65195420518202;False;77;25;184,3368988037109;184,65195420518265
180,46992411356183;False;79;25;181,4363861083984;180,46992411356132
170,80386531652292;False;81;25;169,3741760253906;170,80386531652326
154,185305919785;False;83;25;154,2220306396484;154,18530591978492
154,128660928043;False;85;25;156,5656585693359;154,12866092804285
177,90431558105576;True;87;25;177,9583282470703;177,90431558105604
194,85594823821242;False;89;25;197,3320159912109;194,85594823821208
197,33558394045974;False;91;25;196,7015991210938;197,3355839404601
185,1677056850073;False;93;25;187,5399932861328;185,167705685007
152,27740679607348;True;95;25;155,4353637695312;152,2774067960737
144,18980160640677;True;97;25;142,0917358398438;144,18980160640663
163,99704003757688;True;99;25;164,9383850097656;163,997040037577
185,16546208666966;True;101;25;183,9333038330078;185,16546208666958
202,55437226637935;True;103;25;202,84033203125;202,55437226637946
199,75275479568893;False;105;25;200,4852447509766;199,75275479568882
188,26109132369214;False;107;25;188,2378234863281;188,26109132369228
169,75835705187646;True;109;25;168,5252075195312;169,75835705187635
138,06640232854326;False;111;25;136,9985504150391;138,06640232854335
105,32268375754666;False;113;25;105,8541946411133;105,32268375754659
110,39901097958791;False;115;25;109,607795715332;110,39901097958798
125,22826691486105;False;117;25;127,2530288696289;125,22826691486092
143,06083758258654;False;119;25;142,7357330322266;143,06083758258671
145,42964313076925;False;121;25;148,0290985107422;145,42964313076905
137,37381102470758;False;123;25;132,6455993652344;137,37381102470778
162,021451423965;False;125;25;162,1301574707031;162,02145142396483
182,81918233643938;False;127;25;182,803466796875;182,81918233643944
187,98653106804613;False;129;25;187,544921875;187,98653106804616
179,3672998977238;False;131;25;180,2242279052734;179,36729989772365
169,0508535085392;False;133;25;163,1240844726562;169,05085350853938
173,0258932763715;False;135;25;175,5530700683594;173,02589327637133
177,08151431920237;False;137;25;175,5476837158203;177,08151431920245
168,51643285441162;False;139;25;170,3783416748047;168,5164328544116
157,23977628158374;True;141;25;155,4662933349609;157,23977628158366
148,32761410360396;False;143;25;148,0007019042969;148,3276141036041
135,17509765678358;True;145;25;134,7044372558594;135,1750976567834
111,10917273660785;True;147;25;111,8599014282227;111,10917273660797
88,33796420440214;False;149;25;89,44915771484375;88,33796420440207
65,17057464042473;False;151;25;65,98218536376953;65,17057464042472
40,85752387025147;False;153;25;38,87416076660156;40,85752387025155
30,830608107329102;False;155;25;31,67960357666016;30,83060810732899
35,52913727114132;False;157;25;33,27914810180664;35,529137271141444
50,84686203036512;False;159;25;52,47174835205078;50,84686203036501
76,52005487000193;False;161;25;74,72970581054688;76,52005487000201
85,77778919046334;False;163;25;87,20645904541016;85,77778919046328
97,27471984092303;True;165;25;97,80718994140625;97,27471984092307
122,42151774802961;False;167;25;123,6136703491211;122,4215177480296
135,584147254422;False;169;25;135,6131439208984;135,584147254422
145,58842319491475;False;171;25;144,8593902587891;145,58842319491475
146,88880486337985;False;173;25;147,2049713134766;146,88880486337985
135,9147279417759;False;175;25;135,2482452392578;135,9147279417759
119,28214405677251;False;177;25;120,1164169311523;119,2821440567725
100,69733742506703;False;179;25;100,3159713745117;100,69733742506703
81,11901222440451;False;181;25;82,46760559082031;81,11901222440451
59,10609985666672;False;183;25;59,16772842407227;59,10609985666671
58,685994228903;True;185;25;61,16177749633789;58,685994228903006
65,379733942443;False;187;25;64,10082244873047;65,379733942443
57,58175785227715;True;189;25;57,74450302124023;57,58175785227716
46,00099545930045;False;191;25;45,55749130249023;46,00099545930045
32,34304110466474;True;193;25;31,68394088745117;32,343041104664735
25,59229613095173;False;195;25;25,55653953552246;25,592296130951738
23,94974236431092;False;197;25;24,19650840759277;23,949742364310918
21,855306429474236;False;199;25;21,83120155334473;21,85530642947424
19,64268161986426;False;201;25;19,42780685424805;19,64268161986426
17,96678554199646;False;203;25;18,17454147338867;17,96678554199646
16,58704854186181;False;205;25;16,47639083862305;16,58704854186181
15,371339999380456;False;207;25;15,72019004821777;15,371339999380456
14,374818819434418;True;209;25;14,23631572723389;14,374818819434417
12,514406171017244;True;211;25;12,74957752227783;12,514406171017246
11,954555984373497;True;213;25;11,71059417724609;11,954555984373496
12,508193303430295;True;215;25;12,54913330078125;12,508193303430296
12,390951441553767;True;217;25;12,32371997833252;12,390951441553765
12,396370056674524;False;219;25;12,3108434677124;12,396370056674526
11,689359008818748;False;221;25;11,46937465667725;11,689359008818748
10,501230953529287;False;223;25;10,57814407348633;10,501230953529287
9,84732729879109;False;225;25;9,738680839538574;9,84732729879109
9,278869007151995;False;227;25;9,475713729858398;9,278869007151995
8,611141360444252;False;229;25;8,390055656433105;8,611141360444252
8,702431797294448;False;231;25;8,678327560424805;8,702431797294448
8,990986194335479;False;233;25;9,08996295928955;8,990986194335479
8,05445648848925;False;235;25;7,259085655212402;8,05445648848925
7,404886930267394;False;237;25;7,790217399597168;7,404886930267394
7,80894385524525;False;239;25;8,037129402160645;7,80894385524525
8,067966541650165;False;241;25;7,873764038085938;8,067966541650165
8,182958412678625;False;243;25;8,187881469726562;8,182958412678625
8,09066363667586;False;245;25;7,886062145233154;8,09066363667586
23,94010876997236;False;1;2000;24,03097343444824;23,94010876997236
25,41112996983756;False;3;2000;24,20161819458008;25,41112996983756
20,396931342513952;False;5;2000;24,37852096557617;20,396931342513952
15,987602007976534;False;7;2000;16,76022720336914;15,987602007976534
18,889940755966276;False;9;2000;18,68594741821289;18,889940755966276
19,8574253696171;False;11;2000;20,3004150390625;19,8574253696171
23,17547113836806;False;13;2000;21,15322685241699;23,17547113836806
26,959733284079242;False;15;2000;28,20166206359863;26,959733284079242
25,646769307392013;False;17;2000;24,64936256408691;25,646769307392013
24,729370707361014;False;19;2000;24,61622428894043;24,729370707361014
24,927030087819084;False;21;2000;25,52790069580078;24,927030087819084
25,029173732469825;False;23;2000;26,3569278717041;25,029173732469825
25,411404844133273;False;25;2000;24,56888389587402;25,411404844133273
24,815903559621976;False;27;2000;24,83362579345703;24,815903559621976
25,429394903584893;False;29;2000;25,17230415344238;25,429394903584893
25,27567848909388;False;31;2000;25,2171516418457;25,27567848909388
24,04554478650871;False;33;2000;24,0760383605957;24,04554478650871
23,51881286848761;False;35;2000;23,74386596679688;23,51881286848761
23,32240098990706;False;37;2000;24,14917755126953;23,32240098990706
23,58079244236144;False;39;2000;23,41884422302246;23,58079244236144
23,140347714844548;False;41;2000;23,29597663879395;23,140347714844548
29,69628071994309;False;43;2000;27,59750747680664;29,69628071994309
48,47756003930946;False;45;2000;49,25175476074219;48,47756003930946
71,19399811238202;False;47;2000;69,6506576538086;71,19399811238202
94,28248209520788;False;49;2000;94,01929473876953;94,28248209520788
105,59704251618588;False;51;2000;103,2211761474609;105,59704251618588
96,38028072426495;False;53;2000;101,0247497558594;96,38028072426495
109,04710539211325;False;55;2000;117,1261901855469;109,04710539211325
134,11291162940125;False;57;2000;130,6413879394531;134,11291162940125
144,16301891089952;False;59;2000;144,1313781738281;144,16301891089952
158,76402063868278;False;61;2000;160,7164916992188;158,76402063868278
175,2808985343694;False;63;2000;175,0064392089844;175,2808985343694
191,90602726790692;False;65;2000;191,7263488769531;191,90602726790692
207,10650896504788;False;67;2000;206,9882659912109;207,10650896504788
218,91696793879615;False;69;2000;217,9509124755859;218,91696793879615
218,95500465574403;False;71;2000;219,9053192138672;218,95500465574403
209,07074125194853;False;73;2000;208,2473602294922;209,07074125194853
195,36651298721884;False;75;2000;196,3901519775391;195,36651298721884
184,65195420518202;False;77;2000;184,3368988037109;184,65195420518202
180,46992411356183;False;79;2000;181,4363861083984;180,46992411356183
170,80386531652292;False;81;2000;169,3741760253906;170,80386531652292
154,185305919785;False;83;2000;154,2220306396484;154,185305919785
154,128660928043;False;85;2000;156,5656585693359;154,128660928043
177,90431558105576;False;87;2000;177,9583282470703;177,90431558105576
194,85594823821242;False;89;2000;197,3320159912109;194,85594823821242
197,33558394045974;False;91;2000;196,7015991210938;197,33558394045974
185,1677056850073;False;93;2000;187,5399932861328;185,1677056850073
152,27740679607348;False;95;2000;155,4353637695312;152,27740679607348
144,18980160640677;False;97;2000;142,0917358398438;144,18980160640677
163,99704003757688;False;99;2000;164,9383850097656;163,99704003757688
185,16546208666966;False;101;2000;183,9333038330078;185,16546208666966
202,55437226637935;False;103;2000;202,84033203125;202,55437226637935
199,75275479568893;False;105;2000;200,4852447509766;199,75275479568893
188,26109132369214;False;107;2000;188,2378234863281;188,26109132369214
169,75835705187646;False;109;2000;168,5252075195312;169,75835705187646
138,06640232854326;False;111;2000;136,9985504150391;138,06640232854326
105,32268375754666;False;113;2000;105,8541946411133;105,32268375754666
110,39901097958791;False;115;2000;109,607795715332;110,39901097958791
125,22826691486105;False;117;2000;127,2530288696289;125,22826691486105
143,06083758258654;False;119;2000;142,7357330322266;143,06083758258654
145,42964313076925;False;121;2000;148,0290985107422;145,42964313076925
137,37381102470758;False;123;2000;132,6455993652344;137,37381102470758
162,021451423965;False;125;2000;162,1301574707031;162,021451423965
182,81918233643938;False;127;2000;182,803466796875;182,81918233643938
187,98653106804613;False;129;2000;187,544921875;187,98653106804613
179,3672998977238;False;131;2000;180,2242279052734;179,3672998977238
169,0508535085392;False;133;2000;163,1240844726562;169,0508535085392
173,0258932763715;False;135;2000;175,5530700683594;173,0258932763715
177,08151431920237;False;137;2000;175,5476837158203;177,08151431920237
168,51643285441162;False;139;2000;170,3783416748047;168,51643285441162
157,23977628158374;False;141;2000;155,4662933349609;157,23977628158374
148,32761410360396;False;143;2000;148,0007019042969;148,32761410360396
135,17509765678358;False;145;2000;134,7044372558594;135,17509765678358
111,10917273660785;False;147;2000;111,8599014282227;111,10917273660785
88,33796420440214;False;149;2000;89,44915771484375;88,33796420440214
65,17057464042473;False;151;2000;65,98218536376953;65,17057464042473
40,85752387025147;False;153;2000;38,87416076660156;40,85752387025147
30,830608107329102;False;155;2000;31,67960357666016;30,830608107329102
35,52913727114132;False;157;2000;33,27914810180664;35,52913727114132
50,84686203036512;False;159;2000;52,47174835205078;50,84686203036512
76,52005487000193;False;161;2000;74,72970581054688;76,52005487000193
85,77778919046334;False;163;2000;87,20645904541016;85,77778919046334
97,27471984092303;False;165;2000;97,80718994140625;97,27471984092303
122,42151774802961;False;167;2000;123,6136703491211;122,42151774802961
135,584147254422;False;169;2000;135,6131439208984;135,584147254422
145,58842319491475;False;171;2000;144,8593902587891;145,58842319491475
146,88880486337985;False;173;2000;147,2049713134766;146,88880486337985
135,9147279417759;False;175;2000;135,2482452392578;135,9147279417759
119,28214405677251;False;177;2000;120,1164169311523;119,28214405677251
100,69733742506703;False;179;2000;100,3159713745117;100,69733742506703
81,11901222440451;False;181;2000;82,46760559082031;81,11901222440451
59,10609985666672;False;183;2000;59,16772842407227;59,10609985666672
58,685994228903;False;185;2000;61,16177749633789;58,685994228903
65,379733942443;False;187;2000;64,10082244873047;65,379733942443
57,58175785227715;False;189;2000;57,74450302124023;57,58175785227715
46,00099545930045;False;191;2000;45,55749130249023;46,00099545930045
32,34304110466474;False;193;2000;31,68394088745117;32,34304110466474
25,59229613095173;False;195;2000;25,55653953552246;25,59229613095173
23,94974236431092;False;197;2000;24,19650840759277;23,94974236431092
21,855306429474236;False;199;2000;21,83120155334473;21,855306429474236
19,64268161986426;False;201;2000;19,42780685424805;19,64268161986426
17,96678554199646;False;203;2000;18,17454147338867;17,96678554199646
16,58704854186181;False;205;2000;16,47639083862305;16,58704854186181
15,371339999380456;False;207;2000;15,72019004821777;15,371339999380456
14,374818819434418;False;209;2000;14,23631572723389;14,374818819434418
12,514406171017244;False;211;2000;12,74957752227783;12,514406171017244
11,954555984373497;False;213;2000;11,71059417724609;11,954555984373497
12,508193303430295;False;215;2000;12,54913330078125;12,508193303430295
12,390951441553767;False;217;2000;12,32371997833252;12,390951441553767
12,396370056674524;False;219;2000;12,3108434677124;12,396370056674524
11,689359008818748;False;221;2000;11,46937465667725;11,689359008818748
10,501230953529287;False;223;2000;10,57814407348633;10,501230953529287
9,84732729879109;False;225;2000;9,738680839538574;9,84732729879109
9,278869007151995;False;227;2000;9,475713729858398;9,278869007151995
8,611141360444252;False;229;2000;8,390055656433105;8,611141360444252
8,702431797294448;False;231;2000;8,678327560424805;8,702431797294448
8,990986194335479;False;233;2000;9,08996295928955;8,990986194335479
8,05445648848925;False;235;2000;7,259085655212402;8,05445648848925
7,404886930267394;False;237;2000;7,790217399597168;7,404886930267394
7,80894385524525;False;239;2000;8,037129402160645;7,80894385524525
8,067966541650165;False;241;2000;7,873764038085938;8,067966541650165
8,182958412678625;False;243;2000;8,187881469726562;8,182958412678625
8,09066363667586;False;245;2000;7,886062145233154;8,09066363667586
